电影编号,电影名称原始,上映日期,视频上映日期,链接,未知,动作,冒险,动画,儿童,喜剧,犯罪,纪录片,剧情,奇幻,黑色电影,恐怖,音乐,悬疑,爱情,科幻,惊悚,战争,西部,电影名称,上映年份,被评分次数,平均评分,评分标准差,类型数量
1310,"Walk in the Sun, A (1945)",1945-01-01,,"http://us.imdb.com/M/title-exact?Walk%20in%20the%20Sun,%20A%20(1945)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Walk in the Sun, A",1945.0,1,3.0,0.0,1
1311,Waiting to Exhale (1995),1996-01-15,,http://us.imdb.com/M/title-exact?Waiting%20to%20Exhale%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Waiting to Exhale,1995.0,16,2.5,1.2649110640673518,2
1312,"Pompatus of Love, The (1996)",1996-07-26,,"http://us.imdb.com/M/title-exact?Pompatus%20of%20Love,%20The%20(1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pompatus of Love, The",1996.0,7,3.0,1.1547005383792515,2
1313,Palmetto (1998),1998-02-20,,http://us.imdb.com/M/title-exact?Palmetto+(1998),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Palmetto,1998.0,14,3.142857142857143,1.231455852429764,3
1314,Surviving the Game (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Surviving%20the%20Game%20(1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Surviving the Game,1994.0,11,2.4545454545454546,0.8201995322647245,3
1315,Inventing the Abbotts (1997),1997-04-04,,http://us.imdb.com/M/title-exact?Inventing%20the%20Abbotts%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Inventing the Abbotts,1997.0,23,3.130434782608696,0.9678630550241248,2
1316,"Horse Whisperer, The (1998)",1997-12-25,,http://us.imdb.com/M/title-exact?imdb-title-119314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Horse Whisperer, The",1998.0,7,2.7142857142857144,1.7043362064926935,1
1317,"Journey of August King, The (1995)",1996-03-22,,"http://us.imdb.com/M/title-exact?Journey%20of%20August%20King,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Journey of August King, The",1995.0,4,2.0,1.4142135623730951,1
1318,Catwalk (1995),1996-06-07,,http://us.imdb.com/Title?Catwalk+(1995/I),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Catwalk,1995.0,3,1.3333333333333333,0.5773502691896258,1
1319,"Neon Bible, The (1995)",1996-03-01,,"http://us.imdb.com/M/title-exact?Neon%20Bible,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Neon Bible, The",1995.0,4,1.75,0.9574271077563381,1
1320,Homage (1995),1996-05-03,,http://us.imdb.com/M/title-exact?Homage%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Homage,1995.0,1,1.0,0.0,1
1321,Open Season (1996),1996-05-10,,http://us.imdb.com/Title?Open+Season+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Open Season,1996.0,2,2.5,2.1213203435596424,1
1322,Metisse (Café au Lait) (1993),1993-01-01,,http://us.imdb.com/Title?M%E9tisse+(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Metisse (Café au Lait),1993.0,6,2.3333333333333335,0.816496580927726,1
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",1994-01-01,,http://us.imdb.com/M/title-exact?Wu%20Kui%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Wooden Man's Bride, The (Wu Kui)",1994.0,3,2.6666666666666665,1.5275252316519468,1
1324,Loaded (1994),1996-04-12,,http://us.imdb.com/M/title-exact?Loaded%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Loaded,1994.0,5,2.4,1.1401754250991378,2
1325,August (1996),1996-04-12,,http://us.imdb.com/M/title-exact?August%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,August,1996.0,1,1.0,0.0,1
1326,Boys (1996),1996-05-10,,http://us.imdb.com/M/title-exact?Boys%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Boys,1996.0,6,3.3333333333333335,1.2110601416389966,1
1327,Captives (1994),1994-09-16,,http://us.imdb.com/Title?Captives+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Captives,1994.0,3,2.3333333333333335,1.5275252316519465,1
1328,Of Love and Shadows (1994),1996-05-10,,http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Of Love and Shadows,1994.0,6,3.1666666666666665,1.3291601358251257,1
1329,"Low Life, The (1994)",1996-05-10,,"http://us.imdb.com/Title?Low+Life,+The+(1994/I)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Low Life, The",1994.0,1,1.0,0.0,1
1330,An Unforgettable Summer (1994),1994-01-01,,http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,An Unforgettable Summer,1994.0,4,2.5,1.0,1
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",1995-01-01,,http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",1995.0,4,3.0,1.4142135623730951,1
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1993-01-01,,http://us.imdb.com/M/title-exact?En%20compagnie%20d'Antonin%20Artaud%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993.0,2,2.0,1.4142135623730951,1
1333,Midnight Dancers (Sibak) (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Sibak%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Midnight Dancers (Sibak),1994.0,5,2.8,1.0954451150103324,2
1334,Somebody to Love (1994),1996-06-14,,http://us.imdb.com/Title?Somebody+to+Love+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Somebody to Love,1994.0,2,1.0,0.0,1
1335,American Buffalo (1996),1996-09-13,,http://us.imdb.com/M/title-exact?American%20Buffalo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,American Buffalo,1996.0,11,2.6363636363636362,1.1200649331826502,1
1336,Kazaam (1996),1996-07-17,,http://us.imdb.com/M/title-exact?Kazaam%20(1996),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Kazaam,1996.0,10,1.8,0.9189365834726815,3
1337,Larger Than Life (1996),1996-11-01,,http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Larger Than Life,1996.0,9,2.3333333333333335,1.0,1
1338,Two Deaths (1995),1996-08-09,,http://us.imdb.com/Title?Two+Deaths+(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Two Deaths,1995.0,4,2.25,1.5000000000000002,1
1339,Stefano Quantestorie (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Stefano Quantestorie,1993.0,1,1.0,0.0,2
1340,"Crude Oasis, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Crude%20Oasis,%20The%20(1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Crude Oasis, The",1995.0,1,1.0,0.0,1
1341,Hedd Wyn (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Hedd%20Wyn%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hedd Wyn,1992.0,1,1.0,0.0,1
1342,"Convent, The (Convento, O) (1995)",1996-06-14,,"http://us.imdb.com/M/title-exact?Convento,%20O%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Convent, The (Convento, O)",1995.0,2,2.5,2.1213203435596424,1
1343,Lotto Land (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Lotto%20Land%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lotto Land,1995.0,1,1.0,0.0,1
1344,"Story of Xinghua, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Story%20of%20Xinghua,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Story of Xinghua, The",1993.0,5,3.2,1.4832396974191326,1
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",1994-01-01,,http://us.imdb.com/M/title-exact?Tianguo%20Niezi%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Day the Sun Turned Cold, The (Tianguo niezi)",1994.0,2,2.0,1.4142135623730951,1
1346,Dingo (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Dingo%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dingo,1992.0,5,2.4,1.3416407864998738,1
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",1958-01-01,,http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ballad of Narayama, The (Narayama Bushiko)",1958.0,4,2.75,1.707825127659933,1
1348,Every Other Weekend (1990),1990-01-01,,http://us.imdb.com/Title?Un+week-end+sur+deux+(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Every Other Weekend,1990.0,1,1.0,0.0,1
1349,Mille bolle blu (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Mille%20bolle%20blu%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mille bolle blu,1993.0,1,1.0,0.0,1
1350,Crows and Sparrows (1949),1949-01-01,,http://us.imdb.com/Title?Wuya+yu+maque+(1949),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crows and Sparrows,1949.0,2,1.5,0.7071067811865476,1
1351,Lover's Knot (1996),1996-07-12,,http://us.imdb.com/M/title-exact?Lover's%20Knot%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lover's Knot,1996.0,3,2.0,1.0,1
1352,Shadow of Angels (Schatten der Engel) (1976),1976-01-01,,http://us.imdb.com/M/title-exact?Schatten%20der%20Engel%20(1976),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Shadow of Angels (Schatten der Engel),1976.0,1,1.0,0.0,1
1353,1-900 (1994),1994-01-01,,http://us.imdb.com/M/title-exact?06%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1-900,1994.0,5,2.6,1.51657508881031,1
1354,Venice/Venice (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Venice/Venice%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Venice/Venice,1992.0,2,1.0,0.0,1
1355,Infinity (1996),1996-10-04,,http://us.imdb.com/M/title-exact?Infinity%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Infinity,1996.0,6,2.6666666666666665,1.8618986725025255,1
1356,Ed's Next Move (1996),1996-10-04,,http://us.imdb.com/M/title-exact?Ed%27s%20Next%20Move%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ed's Next Move,1996.0,3,2.6666666666666665,1.5275252316519468,1
1357,For the Moment (1994),1994-01-01,,http://us.imdb.com/M/title-exact?For%20the%20Moment%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,For the Moment,1994.0,3,2.6666666666666665,2.0816659994661326,2
1358,The Deadly Cure (1996),1996-09-16,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Deadly Cure,1996.0,2,3.0,2.8284271247461903,1
1359,Boys in Venice (1996),1996-09-24,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Boys in Venice,1996.0,2,1.0,0.0,1
1360,"Sexual Life of the Belgians, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Vie%20sexuelle%20des%20Belges,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sexual Life of the Belgians, The",1994.0,2,1.5,0.7071067811865476,1
1361,"Search for One-eye Jimmy, The (1996)",1996-01-01,,"http://us.imdb.com/M/title-exact?Search%20for%20One-eye%20Jimmy,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Search for One-eye Jimmy, The",1996.0,3,2.6666666666666665,1.5275252316519468,1
1362,American Strays (1996),1996-09-13,,http://us.imdb.com/M/title-exact?American%20Strays%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,American Strays,1996.0,2,2.0,1.4142135623730951,1
1363,"Leopard Son, The (1996)",1996-09-27,,"http://us.imdb.com/M/title-exact?Leopard%20Son,%20The%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leopard Son, The",1996.0,1,1.0,0.0,1
1364,Bird of Prey (1996),1996-10-04,,http://us.imdb.com/M/title-exact?Bird%20of%20Prey%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bird of Prey,1996.0,1,1.0,0.0,1
1365,Johnny 100 Pesos (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Johnny%20100%20Pesos%20(1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Johnny 100 Pesos,1993.0,2,1.5,0.7071067811865476,2
1366,JLG/JLG - autoportrait de décembre (1994),1994-01-01,,http://us.imdb.com/M/title-exact?JLG/JLG%20-%20autoportrait%20de%20d%E9cembre%20%281994%29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,JLG/JLG - autoportrait de décembre,1994.0,1,1.0,0.0,2
1367,Faust (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Faust%20%281994%29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faust,1994.0,5,4.2,1.3038404810405297,1
1368,Mina Tannenbaum (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mina Tannenbaum,1994.0,6,3.6666666666666665,1.7511900715418263,1
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",1950-01-01,,http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Forbidden Christ, The (Cristo proibito, Il)",1950.0,4,2.75,1.2583057392117916,1
1370,I Can't Sleep (J'ai pas sommeil) (1994),1994-01-01,,http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,I Can't Sleep (J'ai pas sommeil),1994.0,3,2.6666666666666665,1.5275252316519468,2
1371,"Machine, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Machine,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Machine, The",1994.0,2,1.5,0.7071067811865476,2
1372,"Stranger, The (1994)",1994-01-01,,"http://us.imdb.com/Title?Stranger,+The+(1994/II)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stranger, The",1994.0,3,3.0,1.7320508075688772,1
1373,Good Morning (1971),1971-02-04,,http://us.imdb.com/M/title-exact?Good%20Morning%20(1971),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Good Morning,1971.0,1,1.0,0.0,1
1374,Falling in Love Again (1980),1980-01-01,,http://us.imdb.com/M/title-exact?Falling%20in%20Love%20Again%20(1980),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Falling in Love Again,1980.0,2,1.0,0.0,1
1375,"Cement Garden, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Cement%20Garden,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cement Garden, The",1993.0,10,3.6,1.2649110640673518,1
1376,Meet Wally Sparks (1997),1997-01-31,,http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Meet Wally Sparks,1997.0,7,2.142857142857143,1.0690449676496976,1
1377,Hotel de Love (1996),1997-02-07,,http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Hotel de Love,1996.0,4,3.25,1.707825127659933,2
1378,Rhyme & Reason (1997),1997-03-05,,http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rhyme & Reason,1997.0,5,2.2,0.8366600265340756,1
1379,Love and Other Catastrophes (1996),1997-03-28,,http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Love and Other Catastrophes,1996.0,7,2.857142857142857,0.8997354108424372,1
1380,Hollow Reed (1996),1997-05-02,,http://us.imdb.com/Title?Hollow+Reed+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hollow Reed,1996.0,6,2.3333333333333335,1.0327955589886444,1
1381,Losing Chase (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Losing%20Chase%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Losing Chase,1996.0,8,3.25,0.8864052604279183,1
1382,"Bonheur, Le (1965)",1997-05-16,,http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Bonheur, Le",1965.0,4,2.0,1.1547005383792515,1
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",1997-05-16,,http://us.imdb.com/M/title-exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Second Jungle Book: Mowgli & Baloo, The",1997.0,6,2.0,1.2649110640673518,2
1384,Squeeze (1996),1997-06-13,,http://us.imdb.com/M/title-exact?Squeeze%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Squeeze,1996.0,3,1.6666666666666667,1.1547005383792517,1
1385,Roseanna's Grave (For Roseanna) (1997),1997-06-20,,http://us.imdb.com/M/title-exact?Roseanna%27s+Grave+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Roseanna's Grave (For Roseanna),1997.0,5,2.8,1.3038404810405297,2
1386,Tetsuo II: Body Hammer (1992),1997-06-20,,http://us.imdb.com/M/title-exact?Tetsuo+II%3A+Body+Hammer+(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tetsuo II: Body Hammer,1992.0,6,2.6666666666666665,1.3662601021279464,1
1387,Fall (1997),1997-06-27,,http://us.imdb.com/M/title-exact?Fall+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fall,1997.0,3,2.0,1.0,1
1388,Gabbeh (1996),1997-06-27,,http://us.imdb.com/M/title-exact?Gabbeh+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Gabbeh,1996.0,6,3.3333333333333335,1.3662601021279464,1
1389,Mondo (1996),1997-06-27,,http://us.imdb.com/M/title-exact?Mondo+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mondo,1996.0,3,3.0,2.0,1
1390,"Innocent Sleep, The (1995)",1997-06-27,,http://us.imdb.com/M/title-exact?Innocent+Sleep%2C+The+(1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Innocent Sleep, The",1995.0,2,2.0,1.4142135623730951,1
1391,For Ever Mozart (1996),1997-07-04,,http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,For Ever Mozart,1996.0,3,2.0,1.7320508075688772,1
1392,"Locusts, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Locusts, The",1997.0,5,2.0,1.4142135623730951,1
1393,Stag (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Stag+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stag,1997.0,9,2.111111111111111,0.7817359599705717,2
1394,Swept from the Sea (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Swept from the Sea,1997.0,7,2.4285714285714284,1.8126539343499315,1
1395,Hurricane Streets (1998),1998-01-01,,http://us.imdb.com/Title?Hurricane+Streets+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hurricane Streets,1998.0,6,2.3333333333333335,1.505545305418162,1
1396,Stonewall (1995),1996-07-26,,http://us.imdb.com/M/title-exact?Stonewall%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stonewall,1995.0,5,4.2,0.44721359549995804,1
1397,Of Human Bondage (1934),1934-01-01,,http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Of Human Bondage,1934.0,5,3.2,1.3038404810405297,1
1398,Anna (1996),1996-11-13,,http://us.imdb.com/M/title-exact?Anna%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Anna,1996.0,2,4.5,0.7071067811865476,1
1399,Stranger in the House (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Stranger in the House,1997.0,7,2.4285714285714284,0.9759000729485332,1
1400,Picture Bride (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Picture%20Bride%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Picture Bride,1995.0,10,3.1,1.1005049346146119,2
1401,M. Butterfly (1993),1993-01-01,,http://us.imdb.com/M/title-exact?M.%20Butterfly%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,M. Butterfly,1993.0,18,3.2222222222222223,1.1659661762602749,1
1402,"Ciao, Professore! (1993)",1993-01-01,,http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ciao, Professore!",1993.0,4,2.75,1.4999999999999998,1
1403,Caro Diario (Dear Diary) (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Caro%20diario%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Caro Diario (Dear Diary),1994.0,4,2.75,1.2583057392117916,2
1404,Withnail and I (1987),1987-01-01,,http://us.imdb.com/M/title-exact?Withnail%20and%20I%20(1987),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Withnail and I,1987.0,13,3.230769230769231,1.3008872711759818,1
1405,Boy's Life 2 (1997),1997-03-07,,http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Boy's Life 2,1997.0,6,3.3333333333333335,1.632993161855452,1
1406,When Night Is Falling (1995),1995-01-01,,http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,When Night Is Falling,1995.0,5,3.4,0.5477225575051661,2
1407,"Specialist, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Specialist,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Specialist, The",1994.0,20,2.25,0.7863975156570492,1
1408,Gordy (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Gordy%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Gordy,1995.0,3,1.0,0.0,1
1409,"Swan Princess, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Swan%20Princess,%20The%20(1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Swan Princess, The",1994.0,7,2.857142857142857,1.2149857925879117,2
1410,Harlem (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Harlem%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Harlem,1993.0,4,2.75,1.707825127659933,1
1411,Barbarella (1968),1968-01-01,,http://us.imdb.com/M/title-exact?Barbarella%20(1968),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Barbarella,1968.0,28,2.5714285714285716,1.1031460542154956,2
1412,Land Before Time III: The Time of the Great Giving (1995) (V),1995-01-01,,http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Before Time III: The Time of the Great Giving (1995) (V),,6,1.6666666666666667,0.816496580927726,2
1413,Street Fighter (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Street%20Fighter%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Street Fighter,1994.0,8,2.75,1.2817398889233114,1
1414,Coldblooded (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Coldblooded%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coldblooded,1995.0,1,2.0,0.0,1
1415,"Next Karate Kid, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Next%20Karate%20Kid,%20The%20(1994)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Next Karate Kid, The",1994.0,9,2.4444444444444446,1.130388330520878,2
1416,No Escape (1994),1994-01-01,,http://us.imdb.com/M/title-exact?No%20Escape%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No Escape,1994.0,5,2.4,0.5477225575051661,2
1417,"Turning, The (1992)",1997-05-02,,http://us.imdb.com/M/title-exact?Turning%2C%20The%20%281992%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Turning, The",1992.0,2,2.5,0.7071067811865476,1
